#HOLE:,940A
#LEG:,155
#TOP:,0.000000
#BOTTOM:,237.134399
DEPTH_WMSF,SGR,CGR,THOR,URAN,POTA,W1NG,W2NG,W3NG,W4NG,W5NG
m,gAPI,gAPI,ppm,ppm,%,cps,cps,cps,cps,cps
36.8808,21.7747,9.1899,1.8673,1.4217,0.1661,37.7846,17.0806,3.6232,1.5528,0.0000
37.0332,21.5894,8.9310,1.7563,1.4301,0.1730,36.7116,12.9266,2.5853,1.5512,1.0341
37.1856,19.7115,8.8060,1.5984,1.2320,0.1969,39.0388,14.5144,2.0021,1.0010,0.0000
37.3380,18.4606,8.5303,1.4618,1.1219,0.2078,30.5225,10.8639,4.1387,1.5520,0.5173
37.4904,17.5767,7.8391,1.3327,1.1001,0.1931,30.5383,10.8697,4.6583,0.5176,0.5176
37.6428,17.5507,7.7507,1.3540,1.1071,0.1837,31.0309,16.0160,1.5016,0.5005,1.0010
37.7952,19.4618,8.7215,1.6215,1.2134,0.1874,27.9507,16.0456,3.6232,0.0000,0.5176
37.9476,18.5138,8.5729,1.6273,1.1231,0.1776,40.8686,16.5545,4.1386,0.5173,0.5173
38.1000,20.0162,9.1892,1.7964,1.2232,0.1801,24.8450,13.9753,2.5880,0.0000,1.0352
38.2524,19.9907,8.8597,1.7110,1.2575,0.1778,35.2334,19.6888,3.1088,0.5182,0.0000
38.4048,20.8567,9.1410,1.7812,1.3235,0.1803,42.0417,9.5096,4.0040,3.5034,1.0010
38.5572,20.1053,9.2578,1.7017,1.2255,0.2028,31.5847,11.7774,4.8180,0.5353,0.0000
38.7096,18.6982,9.0608,1.6259,1.0888,0.2063,34.0169,14.5072,5.5027,0.0000,0.5003
38.8620,21.0099,10.3727,1.8197,1.2017,0.2444,31.5905,12.9467,3.1072,1.0357,1.0357
39.0144,21.3812,10.2889,1.8808,1.2531,0.2274,51.2948,12.9535,1.5544,0.5182,0.5182
39.1668,21.0776,9.7622,1.8471,1.2783,0.2034,33.1090,16.0372,2.5866,1.5520,1.0347
39.3192,18.8860,8.0034,1.5959,1.2294,0.1506,28.4386,13.4436,2.0683,0.5171,1.0341
39.4716,18.3053,7.0224,1.4432,1.2747,0.1237,33.0494,10.5158,2.0031,0.5008,1.5022
39.6240,21.0703,7.3259,1.6390,1.5527,0.1027,28.9708,11.8989,6.2079,1.0347,1.0347
39.7764,21.4641,7.8353,1.8472,1.5397,0.0912,37.7650,20.1757,4.1387,1.5520,2.0693
39.9288,22.6752,9.1081,2.1592,1.5327,0.1036,32.0914,12.4223,5.6935,0.5176,0.5176
40.0812,21.6065,9.7130,2.2637,1.3436,0.1182,42.9829,10.3574,3.1073,2.0714,1.0357
40.2336,22.8919,9.7071,2.3425,1.4895,0.1023,41.4291,11.9111,5.1786,0.0001,0.0000
40.3860,22.7279,8.5354,2.2393,1.6034,0.0544,35.1420,18.0879,4.1344,2.0672,0.5168
40.5384,23.2094,7.8146,2.2682,1.7392,0.0067,32.0745,18.6240,3.6213,1.5520,1.0347
40.6908,23.0650,7.9921,2.3141,1.7028,0.0080,31.0624,22.0439,3.5070,1.5030,1.5030
40.8432,22.8778,8.5743,2.3460,1.6159,0.0356,39.8549,15.0105,1.5528,1.0352,0.5176
40.9956,21.7243,8.5786,2.1461,1.4851,0.0754,32.5919,19.6584,2.5867,0.5173,0.0000
41.1480,21.5636,8.2912,2.0192,1.4994,0.0837,34.1616,13.4575,3.6231,1.0352,0.0001
41.3004,22.2828,8.2057,2.0052,1.5903,0.0815,37.7848,12.9399,1.5528,2.5879,2.5880
41.4528,24.5775,8.7848,2.2099,1.7841,0.0748,42.9607,11.9050,2.5881,1.0352,3.1055
41.6052,25.7434,9.1026,2.3084,1.8800,0.0738,43.9958,19.1510,5.6936,1.5528,0.5176
41.7576,25.0365,8.5528,2.2851,1.8622,0.0464,42.4649,13.9825,6.7321,2.5893,1.0357
41.9100,24.3765,8.2980,2.3095,1.8164,0.0267,36.7307,16.0372,0.5174,1.0347,0.0000
42.0624,24.2668,8.1538,2.3622,1.8203,0.0079,45.0076,14.4853,2.5867,2.0694,0.5174
42.2148,27.6902,9.4883,2.7058,2.0563,0.0177,40.3939,14.5005,3.6252,4.1428,3.1072
42.3672,28.0434,10.0037,2.7198,2.0380,0.0450,50.7507,22.7859,7.7680,1.0357,1.5536
42.5196,27.7437,10.0963,2.6745,1.9937,0.0593,44.4674,16.0290,8.7900,1.0341,0.0000
42.6720,25.7395,9.6498,2.4916,1.8177,0.0695,42.8956,17.1581,5.3619,0.0000,0.5362
42.8244,24.0062,8.9404,2.3113,1.7020,0.0638,47.0703,16.0240,3.0045,1.5022,1.5022
42.9768,22.9241,8.1486,2.0722,1.6692,0.0649,36.7685,15.0180,3.1073,0.5179,1.0357
43.1292,20.9289,7.1293,1.7878,1.5590,0.0618,37.2478,11.3813,5.1732,1.0347,1.0347
43.2816,20.4659,6.5657,1.6629,1.5703,0.0536,35.7326,12.4290,1.5536,1.5536,1.0357
43.4340,19.9646,6.9276,1.7042,1.4728,0.0666,31.0721,17.6073,1.0358,1.0357,1.0357
43.5864,20.9401,8.0397,1.8845,1.4574,0.0957,35.7329,11.3933,3.1072,1.0357,1.0357
43.7388,20.7096,8.2805,1.8454,1.4042,0.1174,38.3220,18.1251,2.0715,1.0357,0.5179
43.8912,21.6281,8.3340,1.8285,1.5019,0.1239,34.6613,11.3813,3.1041,1.0346,0.5173
44.0436,21.3028,7.6228,1.7097,1.5455,0.1060,39.8757,12.9467,6.7321,0.5179,0.5179
44.1960,21.4590,6.8747,1.7207,1.6476,0.0602,39.3780,14.5078,1.5545,2.5906,0.0000
44.3484,23.0386,6.7886,1.8490,1.8358,0.0298,32.1241,14.5078,3.1089,0.5181,0.0000
44.5008,22.5752,6.0522,1.7527,1.8667,0.0060,41.9469,21.7502,4.1429,1.0357,2.5893
44.6532,23.9719,5.7221,1.7403,2.0617,-0.0108,32.0747,16.5545,2.5867,1.0347,0.5173
44.8056,22.2603,4.6972,1.5100,1.9842,-0.0249,40.3724,14.4928,3.1057,1.0352,1.0352
44.9580,22.6625,4.6629,1.4664,2.0335,-0.0183,32.6425,16.5804,5.6994,1.0363,1.0363
45.1104,21.1841,4.4761,1.3003,1.8875,0.0037,34.6970,18.1252,2.5893,0.5179,0.5179
45.2628,21.6596,5.1130,1.4162,1.8693,0.0178,33.1437,12.4289,2.0715,1.0357,1.0357
45.4152,22.4322,5.4261,1.5031,1.9212,0.0189,39.8552,17.0806,2.0705,1.5528,0.5176
45.5676,23.9249,5.6545,1.6622,2.0640,0.0007,43.0050,12.4353,4.1451,1.0363,0.5182
45.7200,23.0052,5.0196,1.5389,2.0319,-0.0119,36.7493,15.5280,5.1759,1.0352,1.0352
45.8724,24.6409,4.6592,1.5903,2.2574,-0.0430,31.0565,15.5279,2.0705,2.5879,1.0352
46.0248,25.0291,4.1889,1.5193,2.3544,-0.0564,51.4740,13.9412,4.2895,0.5362,0.5362
46.1772,25.0792,4.2043,1.5242,2.3583,-0.0564,35.2149,21.2324,3.1071,0.5179,1.0357
46.3296,23.1249,4.1644,1.4138,2.1420,-0.0369,34.1970,16.5802,1.0363,1.0363,0.0000
46.4820,22.7436,4.4220,1.4725,2.0698,-0.0335,39.3375,13.9751,3.1057,0.5176,0.5176
46.6344,23.4561,4.7134,1.5645,2.1174,-0.0348,39.3374,10.8696,5.6936,1.5528,1.0352
46.7868,24.9005,5.1164,1.6817,2.2351,-0.0345,38.3222,11.3932,5.1786,2.5893,0.0001
46.9392,24.4084,5.8166,1.7055,2.1004,0.0016,40.9324,15.5441,4.1451,3.1087,3.6268
47.0916,22.2036,5.4267,1.5363,1.8953,0.0123,32.6086,17.0806,5.1759,1.0352,0.0000
47.2440,19.0014,4.6678,1.3265,1.6193,0.0096,28.4384,10.8585,1.0341,1.0341,0.0000
47.3964,18.7443,4.6634,1.3078,1.5908,0.0131,24.8449,16.5632,1.5529,1.0352,0.0000
47.5488,17.0647,34.4686,8.5453,-1.9662,0.3182,31.0881,17.6163,3.6269,2.0726,0.0000
47.7012,14.8564,69.7344,16.8920,-6.1997,0.7221,31.0721,8.2860,3.6251,2.5893,1.0358
47.8536,11.2214,104.7164,24.0962,-10.5624,1.3353,35.2148,13.9824,4.6607,0.0000,2.0714
48.0060,13.6957,120.0394,25.6873,-12.0139,1.9131,30.0052,15.0027,3.1039,0.0000,0.5173
48.1584,18.4900,116.8599,23.9476,-11.1131,2.0719,29.9784,17.1306,0.5355,1.6059,1.0707
48.3108,19.9302,99.2360,20.3005,-8.9594,1.7664,24.8703,15.5439,5.1813,0.0000,1.5544
48.4632,17.0702,66.1793,13.9128,-5.5480,1.1039,18.5371,11.0218,2.5049,0.0000,0.0000
48.6156,9.4248,36.2112,7.6222,-3.0261,0.6022,20.1650,3.6193,0.5170,0.0000,0.0000
48.7680,4.5533,17.4901,3.6805,-1.4615,0.2910,6.2078,0.0000,0.0000,0.0000,0.0000
48.9204,1.0507,4.0343,0.8491,-0.3371,0.0671,1.0357,0.0000,0.0000,0.0000,0.0000
49.0728,217.7557,838.7556,176.4512,-70.1559,13.9675,0.0007,0.0027,0.0047,0.0030,0.0351
49.2252,544.0541,2091.1477,440.0381,-174.7792,34.7998,22.7627,90.0207,153.6563,99.8713,1150.5254
49.3776,885.3543,3399.6838,715.4667,-284.0503,56.5611,26.9032,259.7131,450.6244,967.8997,566.9786
49.5300,994.2207,3813.5530,802.6907,-318.5073,63.4220,94.1590,690.6717,1415.3774,123.6389,53.2840
49.6824,994.9564,3816.1982,803.1918,-318.7230,63.4770,251.0524,1849.8833,134.0545,20.7036,20.1863
49.8348,961.9188,3688.4543,776.3543,-308.0238,61.3426,816.2891,1417.6616,20.1862,11.3871,18.6334
49.9872,814.0450,3119.4507,656.6127,-260.4476,51.8748,2011.8856,98.9104,16.5717,8.8037,15.5358
50.1396,503.9163,1928.8964,406.1026,-160.9837,32.0588,1185.7839,30.5382,16.0453,6.7286,7.7639
50.2920,211.1916,807.0129,169.9212,-67.3115,13.4097,75.9998,28.4999,8.0000,2.0001,4.5000
50.4444,39.5907,150.3332,31.6673,-12.5109,2.4953,69.1307,24.6512,6.4308,4.2871,3.7513
50.5968,31.3172,118.2340,24.9193,-9.8192,1.9598,32.0914,10.3521,4.1408,0.5176,1.5527
50.7492,28.3959,74.0874,15.5344,-5.1619,1.2439,40.9116,15.5361,3.1072,1.5536,0.0000
50.9016,33.8477,56.2969,10.5521,-2.5361,1.1927,46.0232,19.0094,3.0015,1.0005,1.0005
51.0540,33.2875,24.0151,4.0526,1.0475,0.5975,50.7244,14.4928,4.1408,1.0352,1.0352
51.2064,26.6786,9.2007,1.4789,1.9745,0.2435,42.9829,16.0538,3.6250,1.5536,1.5536
51.3588,17.2986,2.4755,1.4160,1.6746,-0.1357,42.9605,15.5280,2.5880,0.5176,0.5176
51.5112,13.9888,4.3492,1.6412,1.0890,-0.0711,37.7651,17.5893,2.0694,1.5520,1.0347
51.6636,15.3089,7.2213,2.0266,0.9137,0.0199,38.3221,18.6430,5.1786,2.0714,1.0357
51.8160,21.8146,8.5205,2.5282,1.5019,-0.0035,37.7848,13.9755,3.6232,1.0352,0.5176
51.9684,26.6140,8.8421,2.7997,2.0077,-0.0385,41.9258,24.3270,5.1758,1.0352,1.5528
52.1208,29.1262,8.1671,2.7987,2.3678,-0.0776,52.7675,19.6585,0.5175,1.5520,0.5174
52.2732,28.0863,7.0413,2.5485,2.3775,-0.0937,46.5837,19.1512,4.6583,2.0703,2.5879
52.4256,27.2255,5.9241,2.3686,2.4065,-0.1232,40.8903,19.6687,3.1056,0.0001,1.0352
52.5780,26.9328,5.4486,2.3232,2.4271,-0.1419,40.7291,17.6849,4.2872,2.6795,0.0000
52.7304,27.8961,4.7404,2.2594,2.6160,-0.1706,48.1365,17.0808,2.0704,2.0704,0.5176
52.8828,27.9078,3.8625,2.0918,2.7165,-0.1885,43.9730,18.6239,3.1040,2.5866,0.5173
53.0352,28.1219,3.0171,1.9006,2.8362,-0.2000,39.3377,17.5983,4.6584,1.0352,1.0352
53.1876,29.9171,3.0427,1.9400,3.0361,-0.2063,46.6082,16.0540,5.1786,0.5179,2.0715
53.3400,30.3353,3.0263,1.9121,3.0852,-0.2017,53.2573,22.2335,3.6194,1.5512,2.0683
53.4924,28.9806,2.7223,1.8058,2.9665,-0.1984,46.0422,16.5545,2.0694,0.5174,2.0693
53.6448,25.2583,2.2538,1.5426,2.5989,-0.1737,38.8198,14.4928,3.6231,2.5879,1.5527
53.7972,26.4765,2.0886,1.5001,2.7552,-0.1749,35.1789,17.0720,2.0694,0.5174,0.0000
53.9496,27.7649,2.0512,1.4776,2.9049,-0.1726,48.1364,19.6688,4.6584,2.5880,1.0352
54.1020,29.2526,1.9288,1.4593,3.0868,-0.1761,38.8401,22.7860,3.6250,3.6250,1.5536
54.2544,27.2227,2.3950,1.3980,2.8048,-0.1369,43.4332,18.6143,3.1024,0.5171,0.5170
54.4068,26.4664,3.5668,1.4562,2.5870,-0.0801,38.5441,18.2012,4.2826,1.6060,0.0000
54.5592,26.9914,4.8236,1.5886,2.5044,-0.0331,46.0901,16.0540,3.1072,2.0714,0.0000
54.7116,27.3630,4.8145,1.5679,2.5474,-0.0295,46.0661,21.2214,3.6232,1.0352,0.0000
54.8640,28.7768,4.0678,1.5106,2.7914,-0.0617,41.9039,17.5893,4.1387,0.0001,1.0346
55.0164,28.1059,2.4310,1.2317,2.9006,-0.1019,46.5595,20.1759,5.1732,2.5866,0.5173
55.1688,29.7346,1.8688,1.1963,3.1481,-0.1276,39.3173,19.1412,2.5867,1.0347,1.0347
55.3212,30.4583,2.0699,1.2518,3.2071,-0.1269,45.5017,19.6484,5.6877,2.0683,1.0341
55.4736,32.0001,2.8585,1.4302,3.2922,-0.1162,50.7509,19.1610,5.6965,2.0714,0.5179
55.6260,32.4548,3.8413,1.5103,3.2325,-0.0748,50.2070,17.5985,4.1408,1.5528,1.0352
55.7784,31.2948,4.1323,1.4730,3.0686,-0.0505,48.6039,24.3017,5.6877,1.0341,0.0000
55.9308,34.4831,4.3558,1.6275,3.4036,-0.0680,48.6296,16.5549,5.1733,1.0347,1.0347
56.0832,35.7629,4.2872,1.7748,3.5559,-0.1012,64.6994,25.8799,5.6936,1.0352,1.0352
56.2356,36.5484,4.2817,1.8728,3.6453,-0.1209,50.7245,26.9150,7.2463,1.0353,1.5528
56.3880,39.6031,4.1112,2.0556,4.0096,-0.1669,45.0087,21.7281,5.6907,3.1040,1.0347
56.5404,40.0217,3.7704,2.0471,4.0954,-0.1851,74.5720,29.0005,6.2144,4.6607,2.0714
56.6928,38.7336,3.3948,1.9485,3.9923,-0.1875,51.1889,29.9894,5.6876,2.0683,0.5171
56.8452,33.7894,3.3286,1.7482,3.4412,-0.1517,39.8347,20.1761,2.5867,2.0693,2.5866
56.9976,34.8481,3.4339,1.8635,3.5489,-0.1684,48.1870,25.9068,5.6994,1.5544,2.0725
57.1500,36.5233,3.6169,1.9527,3.7175,-0.1754,64.7663,26.9429,4.1451,0.5181,0.5181
57.3024,38.8536,4.2170,2.1434,3.9130,-0.1781,48.5543,24.2768,5.1652,0.5166,0.5166
57.4548,40.6384,4.6641,2.2560,4.0641,-0.1743,68.8406,22.7746,3.6232,2.5881,2.0703
57.6072,42.5105,4.8527,2.3866,4.2543,-0.1892,68.3934,30.5698,5.1813,4.6631,0.5182
57.7596,42.6004,4.5010,2.3644,4.3042,-0.2052,55.3832,26.9152,4.6584,2.5880,1.5528
57.9120,40.2060,4.0882,2.2490,4.0803,-0.2065,61.0132,31.0237,4.6536,1.5513,1.0341
58.0644,42.1488,4.1666,2.3644,4.2909,-0.2247,53.8865,27.9792,5.1814,4.1450,1.0363
58.2168,39.4956,3.9300,2.2048,4.0179,-0.2070,71.3911,24.8318,7.2425,1.5520,0.5174
58.3692,39.9211,3.9380,2.1471,4.0651,-0.1951,53.2852,23.2802,3.6213,0.5174,1.5520
58.5216,37.4791,3.2766,1.9042,3.8639,-0.1856,58.9756,32.5915,2.5867,1.5520,1.5520
58.6740,39.5869,3.1014,1.9149,4.1219,-0.1979,56.9657,26.9289,3.6254,1.5536,1.0357
58.8264,42.5445,2.8972,2.0352,4.4791,-0.2336,63.1475,24.3276,8.7991,1.0354,0.5177
58.9788,45.3044,2.7674,2.0756,4.8055,-0.2491,71.9460,32.0910,8.2815,3.6231,2.0703
59.1312,43.5381,3.2914,2.0144,4.5468,-0.2065,69.3580,30.0206,6.7287,1.5527,1.0351
59.2836,38.9542,3.7896,1.7698,3.9726,-0.1291,53.8024,22.7626,7.2426,2.0694,1.0347
59.4360,35.3484,5.1080,1.7197,3.4163,-0.0425,53.8025,23.7974,6.2077,2.5866,2.0693
59.5884,33.9591,6.1114,1.6932,3.1460,0.0212,55.3828,27.4323,2.5881,1.0353,1.0352
59.7408,31.9941,6.6960,1.6687,2.8580,0.0601,52.3044,21.2324,3.6252,2.5893,1.0357
59.8932,30.5844,6.8743,1.6617,2.6786,0.0719,50.1293,18.6045,5.1680,2.0672,0.0001
60.0456,29.4952,6.9334,1.6722,2.5489,0.0732,51.7328,16.0376,6.2077,2.5866,1.5520
60.1980,30.2257,7.9606,1.8425,2.5153,0.0994,47.6439,21.2328,2.0716,1.0357,1.0357
60.3504,29.5710,8.6440,1.9531,2.3642,0.1173,50.7244,26.3972,4.6583,0.5176,0.5176
60.5028,30.7356,9.2684,2.1122,2.4252,0.1223,47.0532,21.7167,3.6195,1.0342,1.0341
60.6552,31.7790,9.8344,2.2886,2.4791,0.1203,53.8307,22.7742,4.6585,1.5528,0.0001
60.8076,32.9700,10.4972,2.4281,2.5388,0.1314,62.1648,21.4362,6.4307,1.0718,1.0718
60.9600,32.5455,10.7738,2.4190,2.4596,0.1493,58.5184,21.7503,3.6253,0.5179,0.5179
61.1124,30.2165,10.4265,2.1678,2.2357,0.1787,50.0248,21.0105,8.0039,1.0005,1.0005
61.2648,27.3221,10.1827,1.9033,1.9363,0.2168,47.1595,21.4360,5.8947,0.5359,0.5359
61.4172,25.9324,11.1408,1.9210,1.6710,0.2691,44.5138,17.0807,1.5530,1.0353,0.5177
61.5696,24.0130,11.8131,1.9105,1.3783,0.3103,49.6632,15.5199,4.1387,2.0692,2.0693
61.7220,24.6713,13.5004,2.0821,1.2620,0.3747,40.8481,14.9952,5.1705,0.5171,1.5512
61.8744,24.1009,13.8004,2.0313,1.1637,0.4022,43.4785,21.7390,3.6231,1.5527,2.0703
62.0268,23.5028,14.2586,2.0747,1.0443,0.4203,47.1008,19.1509,2.5881,0.0001,1.0352
62.1792,21.8433,14.5012,2.0945,0.8295,0.4305,37.2095,15.5039,4.1342,1.5503,0.5169
62.3316,19.9232,14.2961,2.0560,0.6357,0.4262,39.8339,16.0374,2.0694,0.5173,1.5519
62.4840,18.7439,13.7232,1.9549,0.5672,0.4128,31.0309,18.0178,4.0040,0.5005,0.5005
62.6364,19.1448,13.7181,1.9705,0.6131,0.4094,29.4733,14.4779,4.6537,0.0000,0.0000
62.7888,19.8335,13.8749,2.0666,0.6731,0.3995,40.3517,16.0373,6.2077,0.5173,0.0000
62.9412,19.2898,13.3648,2.0598,0.6694,0.3712,39.2964,17.5795,2.0683,0.0000,0.5171
63.0936,18.1286,12.7529,1.9970,0.6073,0.3480,32.5916,6.2087,3.1041,0.5173,1.0346
63.2460,17.8687,12.2808,1.9517,0.6313,0.3294,28.4684,18.6332,4.6584,0.0001,0.5176
63.3984,20.6647,12.9762,2.0458,0.8686,0.3513,35.7147,12.4226,5.1759,1.0352,1.0351
63.5508,22.5848,12.2024,1.9991,1.1729,0.3155,42.9159,16.5461,3.6196,0.5171,0.0002
63.7032,21.9003,10.9538,1.7947,1.2367,0.2832,36.7300,18.1063,5.6905,0.5173,2.5865
63.8556,20.4682,9.4682,1.5778,1.2427,0.2395,29.4881,13.4505,4.1386,0.0001,0.5173
64.0080,19.6193,8.4361,1.4435,1.2634,0.2060,33.6791,12.4352,3.1089,1.0363,0.0000
64.1604,21.7773,9.0217,1.6598,1.4410,0.1973,38.5195,11.5061,4.5021,1.0004,0.0001
64.3128,23.2555,9.2024,1.9229,1.5876,0.1558,41.9036,17.5892,2.5866,0.0001,1.0347
64.4652,24.2788,9.1641,2.1120,1.7075,0.1162,38.2825,17.0719,2.0694,1.5520,1.0347
64.6176,24.3169,8.4580,2.0795,1.7916,0.0815,38.8399,16.5717,3.1073,1.5535,1.0358
64.7700,23.6343,8.5545,2.1127,1.7036,0.0806,36.7493,16.5632,5.1757,0.5177,2.0703
64.9224,23.9938,8.9415,2.2075,1.7005,0.0844,33.6437,17.5986,0.5181,2.0705,1.0351
65.0748,24.9529,9.6123,2.4414,1.7331,0.0772,31.0569,21.2209,8.2813,3.1056,0.0001
65.2272,25.5457,9.0436,2.3725,1.8643,0.0577,47.5691,11.3755,3.6195,2.5853,1.5511
65.3796,23.5723,7.7758,2.1117,1.7846,0.0354,35.7137,13.9752,5.1760,1.5528,0.5176
65.5320,21.7153,6.8855,1.8755,1.6754,0.0303,26.3980,14.4927,4.6582,2.0704,0.0001
65.6844,20.4665,7.1690,1.8554,1.5023,0.0508,34.9997,13.5000,1.0001,1.9999,1.5000
65.8368,22.6069,8.6160,2.1216,1.5806,0.0824,29.5343,13.4718,2.5906,0.5183,2.0725
65.9892,22.5614,9.0474,2.1266,1.5267,0.1065,39.1207,17.6849,2.1436,3.2153,1.0718
66.1416,23.6901,9.5611,2.1951,1.5962,0.1229,33.1095,18.1062,1.0349,0.5173,0.5173
66.2940,22.9456,8.7472,1.9916,1.6040,0.1157,38.7996,11.8989,5.6905,0.0000,0.5175
66.4464,23.7892,8.9478,2.0109,1.6767,0.1236,35.2149,16.0538,3.1074,0.5180,3.1070
66.5988,22.5443,8.6983,1.9306,1.5642,0.1250,35.1779,15.5201,6.2078,2.0693,0.5174
66.7512,22.3433,9.7932,2.0422,1.4178,0.1667,25.3498,18.6238,3.1041,1.0347,1.0346
66.9036,22.3665,11.1148,2.2264,1.2711,0.2072,34.8716,16.6309,5.3647,1.0729,0.5365
67.0560,23.7859,13.1101,2.5373,1.2061,0.2619,40.3934,16.5716,4.1431,0.5179,0.5179
67.2084,23.0941,13.8805,2.6097,1.0409,0.2925,37.2476,14.4853,7.2426,1.5519,1.5519
67.3608,23.0351,14.1502,2.5520,1.0038,0.3196,33.6270,14.4854,6.7251,0.0000,0.5173
67.5132,21.5121,13.7642,2.3416,0.8753,0.3387,41.3861,17.5890,3.1040,0.5173,0.5173
67.6656,23.3320,15.7440,2.5477,0.8572,0.4133,35.1973,12.9404,3.1057,0.0001,0.5176
67.8180,22.5649,15.9435,2.5268,0.7480,0.4290,45.0540,19.6787,4.6607,2.0714,1.0357
67.9704,22.4576,15.5399,2.4304,0.7815,0.4246,38.3017,15.5280,3.6231,1.5527,0.0001
68.1228,19.0055,13.2246,2.0745,0.6531,0.3601,28.9555,17.0628,2.5853,0.5171,2.0682
68.2752,18.4423,13.2670,2.0615,0.5847,0.3651,28.4683,12.4225,3.1057,0.5176,0.5176
68.4276,18.4526,13.8864,2.1803,0.5159,0.3777,34.7150,14.5076,5.1813,1.0362,0.5182
68.5800,21.4423,16.2967,2.5854,0.5813,0.4380,34.8159,11.7841,4.2849,0.0000,2.1424
68.7324,21.9543,16.4624,2.6843,0.6204,0.4281,45.5010,20.1653,3.6195,0.5171,1.0341
68.8848,23.9920,17.3298,2.9830,0.7526,0.4196,35.7147,18.1159,4.1409,1.5527,0.5176
69.0372,22.0463,14.8592,2.7095,0.8119,0.3298,43.0047,18.1343,5.6993,0.5182,1.0363
69.1896,20.9498,13.1146,2.5122,0.8852,0.2672,35.6771,10.8585,3.1023,1.0341,1.5511
69.3420,20.6379,12.5300,2.4544,0.9160,0.2446,32.0919,13.4578,2.5881,0.5176,0.0000
69.4944,19.5624,12.0773,2.3911,0.8456,0.2307,44.5586,17.0981,3.6269,0.0000,0.5182
69.6468,20.0697,12.4521,2.4515,0.8606,0.2406,28.9858,11.3873,2.5881,0.0001,1.5528
69.7992,18.7463,11.9243,2.3074,0.7707,0.2383,33.6090,13.9609,4.1365,1.0341,2.0682
69.9516,20.2205,13.2596,2.4801,0.7864,0.2820,32.5922,17.5891,4.1386,1.0346,1.0346
70.1040,19.6144,12.7903,2.3622,0.7709,0.2779,39.3574,16.0536,2.5894,0.5179,0.5179
70.2564,19.7803,12.6003,2.3016,0.8111,0.2788,32.6088,11.3876,4.1407,1.0352,1.0352
70.4088,19.4520,12.2589,2.2431,0.8126,0.2705,33.6266,18.1063,2.5867,1.5520,1.5520
70.5612,19.7222,13.1795,2.3801,0.7391,0.2971,36.2129,12.9335,3.6213,1.5520,1.5519
70.7136,19.8225,13.7834,2.4130,0.6823,0.3257,32.5923,17.0716,2.5868,1.5520,0.0000
70.8660,21.1398,14.8080,2.5299,0.7153,0.3623,39.8764,11.9110,5.6963,2.0714,0.5179
71.0184,20.6415,14.0769,2.3763,0.7416,0.3501,51.7586,12.4225,1.5528,0.5176,1.5527
71.1708,20.4973,13.2251,2.2574,0.8216,0.3240,31.5249,13.9535,1.5505,1.0336,0.5168
71.3232,19.4660,11.3977,1.9410,0.9115,0.2801,37.8042,13.4643,4.1431,1.0357,0.0001
71.4756,23.9186,13.5077,2.2201,1.1761,0.3478,37.7762,9.8325,6.7270,0.5174,2.0698
71.6280,26.6707,14.6536,2.3270,1.3576,0.3934,58.4126,21.7110,6.7200,0.0001,0.5169
71.7804,29.6990,15.9460,2.5572,1.5537,0.4232,50.7508,21.7503,5.1788,2.0714,0.5180
71.9328,28.4389,15.5030,2.5395,1.4614,0.4009,49.5248,20.5103,8.0037,1.0005,2.5012
72.0852,29.7367,16.1945,2.7812,1.5299,0.3934,49.6901,20.7040,3.6235,0.5176,1.5528
72.2376,29.7046,16.9097,2.9096,1.4455,0.4096,59.9636,22.2279,8.2708,1.0338,1.0339
72.3900,30.9229,18.0245,3.0731,1.4572,0.4422,56.4184,20.7039,7.2463,0.0001,1.0352
72.5424,29.7320,18.0460,2.9771,1.3202,0.4625,59.0058,20.7041,6.7288,2.0705,1.0351
72.6948,29.2877,18.3417,2.9527,1.2366,0.4845,51.7463,22.7685,7.7619,3.1047,0.0001
72.8472,28.8947,18.6020,2.9885,1.1628,0.4926,49.6901,23.2917,7.2463,1.5528,2.0703
72.9996,36.3228,23.3622,3.7777,1.4642,0.6138,59.9975,19.1374,6.2066,1.5515,0.5172
73.1520,47.8687,30.7925,5.0291,1.9291,0.7992,104.5554,36.7506,9.3170,0.5177,1.0353
73.3044,61.9197,39.8740,6.4709,2.4906,1.0430,113.3262,55.3689,13.4539,2.5874,2.0700
73.4568,73.9549,48.2042,7.7310,2.9091,1.2791,137.6122,58.4587,10.3469,4.6559,4.1388
73.6092,83.6881,54.2921,8.6467,3.3209,1.4526,175.2424,64.8444,15.5410,2.6797,5.8949
73.7616,90.6933,57.7892,9.1941,3.7173,1.5481,194.6167,62.1119,11.9052,5.6935,4.6583
73.9140,94.4582,57.7488,9.3227,4.1472,1.5203,189.3917,64.1657,19.1466,3.6221,3.1047
74.0664,95.1898,56.4543,9.2243,4.3761,1.4644,193.0485,75.0181,20.0046,2.0005,3.5009
74.2188,96.7783,56.9811,9.4430,4.4960,1.4518,197.2134,64.8448,13.3979,2.1437,3.2155
74.3712,92.2139,55.3470,9.1886,4.1650,1.4069,199.7908,68.8408,18.1157,3.1056,4.1409
74.5236,93.7768,57.8193,9.5441,4.0622,1.4806,163.9020,71.7727,13.9264,2.6782,5.3560
74.6760,92.2272,56.9695,9.3912,3.9832,1.4614,207.5556,67.8056,18.6334,4.1406,3.1057
74.8284,94.8547,58.8805,9.6578,4.0641,1.5200,185.9145,71.4652,17.0897,1.5537,4.1428
