#HOLE:,940a
#LEG:,155
#TOP:,62.179199
#BOTTOM:,231.800400
DEPTH_WMSF,SGR,CGR,THOR,URAN,POTA,W1NG,W2NG,W3NG,W4NG,W5NG
m,gAPI,gAPI,ppm,ppm,%,cps,cps,cps,cps,cps
99.0600,94.2652,79.6765,11.6492,1.6481,2.3374,179.6814,93.1324,12.2301,3.7629,6.5850
99.2124,91.9919,77.8221,11.3632,1.6008,2.2860,200.2808,88.3869,20.6869,3.7610,4.7016
99.3648,93.7749,80.0080,11.7179,1.5553,2.3432,179.3455,79.8112,29.1072,0.9393,7.5116
99.5172,89.5270,76.3190,11.3154,1.4921,2.2079,224.6205,63.9101,16.9180,6.5789,4.6994
99.6696,93.0810,76.2306,11.5163,1.9036,2.1630,166.2010,69.4833,28.1689,6.5724,6.5727
99.8220,92.2831,70.0664,10.7139,2.5099,1.9627,229.5377,65.8517,26.3400,0.9408,5.6443
99.9744,92.8214,67.1847,10.2727,2.8962,1.8820,207.7059,71.4282,17.8570,1.8798,3.7595
100.1268,89.4905,63.4638,9.6383,2.9403,1.7907,192.7603,65.8202,15.0451,2.8209,5.6416
100.2792,89.9315,65.0102,9.9632,2.8154,1.8166,202.5060,62.1565,22.0551,4.0100,3.0076
100.4316,91.3718,66.6453,10.3601,2.7934,1.8333,197.1841,79.8111,21.5958,3.7559,3.7558
100.5840,92.1228,68.5549,10.7735,2.6625,1.8628,212.6050,61.1489,15.0518,3.7630,2.8222
100.7364,90.1433,67.9509,10.8604,2.5071,1.8105,199.3422,80.8639,15.9852,5.6415,2.8208
100.8888,89.0436,66.6807,10.7173,2.5264,1.7648,205.6329,61.9725,19.7181,1.8779,1.8783
101.0412,87.7723,64.8107,10.4050,2.5940,1.7176,191.5497,73.2389,15.9628,1.8782,7.5115
101.1936,89.3058,63.6251,10.0086,2.9012,1.7269,198.1232,64.7893,22.5347,6.5727,3.7558
101.3460,89.1019,61.6881,9.5639,3.0970,1.7020,215.9615,74.1770,14.0854,4.6949,2.8168
101.4984,91.7298,59.8876,9.2389,3.5973,1.6614,201.1288,51.6932,28.1949,5.6390,0.9401
101.6508,93.1343,57.3405,8.8593,4.0437,1.5881,216.3681,75.2589,18.8149,3.7630,4.7037
101.8032,93.4132,55.5385,8.5607,4.2788,1.5422,205.8223,78.3127,22.0882,5.0199,5.0202
101.9556,90.1141,53.2214,8.2659,4.1679,1.4655,188.7326,68.5447,18.7792,2.8170,7.5114
102.1080,87.7975,51.7421,8.2587,4.0733,1.3808,192.4876,70.4230,15.9625,4.6948,1.8783
102.2604,89.3446,51.9025,8.5130,4.2299,1.3399,181.9894,78.7995,16.8850,3.7523,8.4427
102.4128,90.6489,50.9230,8.5824,4.4879,1.2691,192.6696,83.6453,8.4596,3.7592,7.5184
102.5652,88.5169,47.3955,8.0243,4.6456,1.1740,200.2809,62.0593,23.5068,0.9404,0.9404
102.7176,88.1541,46.5295,7.9934,4.7024,1.1297,180.4524,62.9700,15.9777,2.8197,2.8194
102.8700,88.9477,48.5534,8.3871,4.5634,1.1697,201.1277,64.8503,19.7369,4.6990,0.9400
103.0224,92.6539,54.3824,9.4880,4.3236,1.2916,199.0617,75.1169,20.6572,0.9393,2.8168
103.1748,93.9825,58.9217,10.3123,3.9609,1.3930,210.3277,67.6066,19.7181,5.6338,1.8781
103.3272,94.4437,62.2846,10.9081,3.6331,1.4711,195.0987,83.0406,17.0086,5.0023,4.0019
103.4796,95.2726,64.1554,11.1122,3.5154,1.5397,214.1848,68.5770,17.8488,0.9396,1.8792
103.6320,95.2541,65.0787,11.1473,3.4090,1.5865,209.3886,72.3008,17.8404,4.6952,7.5117
103.7844,93.6685,63.7765,10.7266,3.3770,1.5938,191.9096,78.0808,18.8146,11.2885,6.5848
103.9368,94.6171,66.8638,11.0261,3.1354,1.7144,189.8509,76.1283,17.8574,6.5789,0.9401
104.0892,91.4254,65.6387,10.7847,2.9132,1.6908,211.4651,83.6452,22.5560,6.5788,4.6991
104.2416,93.1430,67.9378,11.1994,2.8475,1.7427,194.6416,60.1788,16.9253,4.7014,1.8810
104.3940,92.2305,67.5626,11.2634,2.7868,1.7082,215.9619,62.9115,17.8405,3.7559,8.4508
104.5464,96.9298,70.6823,11.8527,2.9652,1.7734,207.3178,75.0471,19.6997,4.6901,9.3805
104.6988,99.0506,72.1034,12.2971,3.0443,1.7683,219.7171,78.8732,17.8412,0.0003,2.8173
104.8512,98.8281,71.3190,12.4110,3.1078,1.7001,200.0000,77.9340,30.9856,5.6337,9.3896
105.0036,99.2340,71.3310,12.6778,3.1523,1.6481,200.0007,74.1782,25.3523,4.6948,8.4504
105.1560,98.7919,70.7615,12.6374,3.1667,1.6229,212.2072,71.3616,29.1072,4.6947,2.8170
105.3084,98.0107,70.8933,12.5568,3.0635,1.6465,222.7430,72.3684,16.9176,2.8196,3.7596
105.4608,96.4014,72.1122,12.5076,2.7440,1.7272,200.2823,71.4620,22.5672,3.7612,6.5822
105.6132,95.6465,74.2044,12.6404,2.4224,1.8228,203.7569,68.5445,25.3518,3.7560,9.3894
105.7656,91.4487,72.4652,12.2888,2.1446,1.7910,219.7157,67.6056,20.6570,5.6336,4.6947
105.9180,90.3704,72.3801,12.2103,2.0324,1.8016,177.4656,66.6674,16.9019,2.8170,2.8169
106.0704,86.4598,68.2047,11.3582,2.0623,1.7269,191.5485,78.8726,25.3519,3.7561,2.8170
106.2228,91.0310,69.6358,11.4461,2.4171,1.7928,178.5735,68.6091,22.5559,7.5188,3.7595
106.3752,90.0333,64.4751,10.4704,2.8874,1.6852,212.5055,70.5213,14.1043,7.5222,5.6416
106.5276,90.3225,61.4747,9.9614,3.2590,1.6110,205.8267,62.0296,13.1578,4.6991,3.7593
106.6800,93.2710,60.4402,9.8902,3.7090,1.5649,176.5286,81.6898,13.1462,3.7559,3.7560
106.8324,91.9352,58.9824,9.7496,3.7228,1.5078,221.5933,76.9947,23.4739,3.7559,6.5727
106.9848,94.0743,58.4515,9.8123,4.0244,1.4644,173.7097,67.6063,19.7183,4.6948,4.6947
107.1372,90.7152,53.3476,8.8652,4.2215,1.3544,186.8549,77.9337,18.7795,3.7559,2.8170
107.2896,97.6124,54.6340,8.8410,4.8554,1.4341,193.7020,68.6416,21.6266,4.7015,3.7612
107.4420,98.6060,54.8933,8.7477,4.9383,1.4677,225.5627,73.3076,20.6767,5.6389,3.7597
107.5944,95.6193,53.3255,8.5323,4.7780,1.4189,205.3069,62.0931,20.0297,3.0044,8.0115
107.7468,90.7269,51.6586,8.4499,4.4136,1.3382,187.7941,61.0336,15.0235,1.8779,0.0001
107.8992,88.9647,51.1063,8.3878,4.2770,1.3183,198.3080,72.3683,15.9774,1.8799,0.9399
108.0516,94.0157,55.5713,9.1659,4.3432,1.4245,193.4275,70.4230,15.9631,4.6948,1.8782
108.2040,91.9954,54.6888,8.9186,4.2146,1.4220,198.3997,78.0439,26.3276,4.7015,6.5819
108.3564,91.6275,53.1976,8.5546,4.3415,1.4071,168.2340,73.3076,16.9176,4.6993,4.6992
108.5088,88.9688,50.5720,8.0057,4.3378,1.3627,183.2706,62.9707,22.5563,5.6392,4.6991
108.6612,94.6146,53.0929,8.4941,4.6908,1.4129,181.2223,76.0567,21.5966,7.5114,2.8169
108.8136,96.4140,54.8539,8.9152,4.6952,1.4323,207.5109,82.6284,27.2300,1.8780,2.8169
108.9660,96.6739,54.5470,8.9528,4.7592,1.4070,194.3663,71.3615,27.2292,3.7559,2.8172
109.1184,95.3765,51.4134,8.4480,4.9666,1.3242,195.3981,70.4555,14.0914,3.7577,7.5149
109.2708,96.8109,50.2658,8.3604,5.2583,1.2747,215.0233,68.5446,17.8402,4.6947,0.9393
109.4232,98.1458,51.0531,8.6817,5.3202,1.2571,211.4654,68.6091,15.0377,2.8198,6.5789
109.5756,96.9520,53.1752,9.2601,4.9456,1.2663,198.4958,70.1757,17.0424,7.0175,5.0126
109.7280,95.7484,54.1895,9.6052,4.6950,1.2572,191.7291,75.1882,13.1586,5.6390,6.5786
109.8804,96.7526,56.2250,9.9750,4.5785,1.3026,188.0593,78.9845,24.4475,3.7612,0.9403
110.0328,96.6754,57.8889,10.2601,4.3818,1.3432,204.6944,78.8731,22.5346,4.6947,0.9394
110.1852,94.4192,59.5603,10.4066,3.9381,1.4116,198.1220,76.0555,12.2067,2.8170,7.5116
110.3376,93.0432,59.6256,10.4561,3.7753,1.4056,197.1836,62.9112,15.0239,4.6948,4.6948
110.4900,95.1910,60.3067,10.7605,3.9410,1.3851,205.4412,69.4190,21.5759,4.6906,3.7523
110.6424,95.9039,58.2610,10.5210,4.2526,1.3133,210.5258,78.9464,20.6762,7.5185,2.8195
110.7948,92.1263,54.9045,9.9485,4.2050,1.2310,202.8150,63.8502,12.2067,2.8169,2.8170
110.9472,88.1893,50.2057,8.9728,4.2911,1.1502,172.0739,71.4616,14.1047,2.8210,3.7614
111.0996,91.8750,51.0613,9.0719,4.6108,1.1804,181.3930,62.0308,18.7969,4.6992,7.5187
111.2520,97.6119,53.8977,9.2377,4.9385,1.3128,215.2247,73.3089,16.9176,3.7595,5.6391
111.4044,102.9204,58.2044,9.8394,5.0517,1.4447,201.6891,83.4898,21.5761,5.6284,5.6286
111.5568,100.8714,59.4791,10.0282,4.6762,1.4816,210.3150,85.1265,23.0345,3.0045,7.0106
111.7092,97.2353,57.8448,9.9202,4.4501,1.4078,202.8173,65.7268,21.5962,2.8170,8.4502
111.8616,94.1211,54.6165,9.4251,4.4629,1.3176,209.4873,50.7297,20.6666,3.7576,0.9395
112.0140,91.8517,50.4017,8.7171,4.6827,1.2121,198.1212,77.9336,15.0235,3.7559,1.8781
112.1664,93.0753,50.7835,8.8185,4.7778,1.2143,183.0981,66.6676,15.0242,3.7560,4.6947
112.3188,92.5612,52.3503,9.0900,4.5427,1.2519,175.7535,82.7054,27.2552,5.6392,1.8798
112.4712,96.9670,58.3002,9.9554,4.3683,1.4273,201.8782,60.0955,19.7184,6.5727,2.8169
112.6236,94.0576,57.1882,9.6593,4.1652,1.4211,205.5122,86.2143,21.0523,6.0150,3.0075
112.7760,94.7969,57.9260,9.6045,4.1654,1.4749,179.4282,65.7589,15.9706,4.6969,2.8183
112.9284,92.6967,57.7994,9.5296,3.9424,1.4823,199.0610,71.3620,27.2295,1.8782,3.7560
113.0808,92.4898,58.4368,9.5752,3.8471,1.5105,199.0601,78.8721,17.8405,5.6337,5.6337
113.2332,89.5486,56.2733,9.2479,3.7592,1.4492,183.0994,61.0326,20.6570,4.6949,4.6948
113.3856,86.9656,53.4225,8.8722,3.7894,1.3574,196.2434,57.2782,16.9010,5.6339,3.7558
113.5380,87.0817,54.5840,9.1699,3.6713,1.3662,184.2102,77.0678,10.3385,6.5787,1.8797
113.6904,89.1165,57.8963,9.6848,3.5270,1.4573,178.4885,78.9098,12.2129,1.8790,1.8791
113.8428,90.1102,60.0167,10.0324,3.3997,1.5121,194.5486,70.4889,22.5561,4.6992,6.5789
113.9952,94.9366,64.8971,10.8370,3.3936,1.6373,190.2872,73.1093,18.0276,4.0059,6.0089
114.1476,93.5235,65.3384,11.0542,3.1841,1.6200,219.7169,67.6053,27.2294,1.8782,3.7559
114.3000,93.3501,66.2951,11.2554,3.0565,1.6360,197.1836,62.9107,15.9625,5.6336,4.6948
114.4524,91.8182,64.8453,11.2384,3.0472,1.5549,204.6947,61.0333,16.9016,1.8779,4.6951
114.6048,90.8211,64.2029,11.2655,3.0071,1.5121,202.1621,68.6408,19.7459,1.8807,9.4025
114.7572,92.3191,64.3475,11.5411,3.1600,1.4661,192.4882,61.0341,15.9625,3.7559,1.8783
114.9096,89.5831,62.6965,11.2290,3.0375,1.4316,191.5484,81.6897,16.9015,3.7558,7.5116
115.0620,91.7869,65.0092,11.5994,3.0252,1.4931,176.6933,74.2477,17.8572,1.8798,5.6390
115.2144,94.2022,69.2544,12.2647,2.8184,1.6088,201.8786,66.6671,18.7800,3.7560,4.6948
115.3668,99.5080,74.5623,13.2696,2.8182,1.7193,212.2060,73.2400,30.0468,5.6339,3.7560
115.5192,100.8801,76.1597,13.6075,2.7927,1.7455,202.6078,83.2496,28.0836,8.0238,6.0180
115.6716,103.9818,77.2666,13.9897,3.0181,1.7344,202.0694,80.8274,17.8574,2.8199,5.6390
115.8240,101.1591,74.0615,13.4628,3.0613,1.6519,230.0443,86.3847,21.5961,8.4505,4.6948
115.9764,99.1883,71.2486,12.9833,3.1564,1.5829,186.0900,81.7667,19.7364,4.6991,3.7596
116.1288,93.8314,64.6559,11.6325,3.2960,1.4660,182.1609,78.8723,13.1459,2.8171,6.5727
116.2812,95.0177,63.1794,11.3809,3.5968,1.4297,202.8171,62.9111,18.7791,5.6339,5.6337
116.4336,99.1286,64.4956,11.6781,3.9126,1.4476,205.7306,67.6377,15.0312,6.5757,4.6970
116.5860,100.0883,66.0148,12.1014,3.8494,1.4524,208.6460,73.3084,25.3754,3.7596,4.6992
116.7384,102.4473,66.9522,12.2899,4.0100,1.4698,199.2484,76.1282,16.9178,6.5789,3.7596
116.8908,104.4976,66.9303,12.4050,4.2441,1.4457,203.0092,82.7057,24.4361,6.5790,7.5188
117.0432,102.5356,64.6012,12.0545,4.2855,1.3794,231.3441,65.0984,25.0372,8.0117,8.0118
117.1956,100.3692,63.7997,11.9334,4.1313,1.3566,183.0995,76.9953,18.7795,2.8171,4.6949
117.3480,97.7916,63.7278,11.8091,3.8483,1.3770,198.2155,77.0317,20.6671,5.6364,5.6363
117.5004,98.4706,66.2613,12.1560,3.6388,1.4560,204.8868,80.8260,22.5566,5.6390,3.7593
117.6528,96.9088,66.4215,12.1249,3.4442,1.4715,198.3093,62.9696,26.3149,3.7593,2.8194
117.8052,97.9425,66.7501,12.1814,3.5239,1.4794,215.2256,58.2714,12.2184,1.8800,0.9402
117.9576,103.2702,69.8932,12.5797,3.7707,1.5838,215.0232,70.4235,18.7797,7.5116,6.5729
118.1100,104.7712,70.4168,12.5557,3.8811,1.6190,210.3281,85.4451,25.3517,5.6337,9.3896
118.2624,103.0339,70.8036,12.4526,3.6411,1.6619,202.1628,70.5222,17.8659,4.7016,8.4622
118.4148,98.4780,68.4864,11.9285,3.3882,1.6305,204.6944,76.0570,23.4737,6.5725,0.9391
118.5672,99.1908,69.5090,11.9058,3.3532,1.6946,198.3086,86.4656,15.9778,1.8800,3.7596
118.7196,96.7671,66.9194,11.4083,3.3720,1.6421,203.9468,78.0067,21.6168,6.5787,7.5186
118.8720,99.2483,67.1714,11.5034,3.6238,1.6380,194.3673,64.7901,25.3518,2.8170,4.6948
119.0244,94.0523,63.4795,11.0655,3.4539,1.5095,213.1429,86.3837,20.6574,4.6949,4.6950
119.1768,91.4044,60.7712,10.8542,3.4607,1.3936,169.0941,64.8191,22.5452,5.6363,7.5150
119.3292,86.6805,57.0869,10.5366,3.3433,1.2418,179.5111,63.9105,13.1580,2.8197,3.7593
119.4816,90.9914,58.7788,11.0732,3.6391,1.2343,176.6921,75.1883,15.0382,4.6992,2.8197
119.6340,93.3099,58.6518,11.0632,3.9154,1.2289,183.2707,79.8860,24.4359,3.7595,4.6991
119.7864,97.9591,58.6612,10.9754,4.4396,1.2468,184.0393,60.0941,21.5962,4.6949,2.8171
119.9388,94.2786,55.2333,10.1877,4.4111,1.2028,212.4041,62.9696,21.6163,5.6389,5.6390
120.0912,96.3962,57.9613,10.4925,4.3421,1.3014,180.3678,57.3046,17.8488,1.8789,3.7576
120.2436,94.9994,59.7735,10.5800,3.9796,1.3897,203.3049,69.1038,18.0270,4.0062,3.0047
120.3960,98.0058,62.9738,11.0536,3.9577,1.4824,203.0070,71.4285,16.9173,6.5789,6.5788
120.5484,98.6291,64.1780,11.2596,3.8920,1.5118,195.3062,69.4832,16.9015,5.6339,4.6950
120.7008,97.7223,63.6359,11.2040,3.8508,1.4913,212.2050,62.9121,17.8403,6.5728,6.5727
120.8532,97.6256,65.0767,11.4128,3.6771,1.5339,187.1176,84.6261,15.9852,7.5223,4.7015
121.0056,94.2117,64.7502,11.3343,3.3283,1.5304,181.2206,82.6285,20.6569,6.5727,5.6337
121.1580,94.7197,67.5518,11.8781,3.0692,1.5861,180.4522,73.3083,15.0382,4.6994,4.6991
121.3104,95.0100,68.7068,12.1698,2.9715,1.5957,197.3695,73.3083,25.3766,7.5190,2.8194
121.4628,96.5770,70.4938,12.4321,2.9467,1.6479,189.6715,83.5669,17.8410,3.7559,4.6947
121.6152,93.0883,67.6328,11.8834,2.8758,1.5898,192.4873,63.8496,28.1687,3.7558,2.8170
121.7676,90.0661,64.3997,11.2289,2.8996,1.5308,176.7746,61.1191,23.5070,2.8209,4.7015
121.9200,89.0632,63.1228,10.8828,2.9306,1.5249,173.8726,63.9099,18.7973,2.8195,4.6994
122.0724,88.3268,63.7862,10.8275,2.7724,1.5745,181.2210,65.7272,23.4735,2.8170,6.5727
122.2248,92.0910,68.3909,11.2882,2.6775,1.7516,187.0311,57.3322,13.1582,3.7593,4.6992
122.3772,91.9846,69.2914,11.1847,2.5637,1.8244,203.7547,79.8117,17.8405,2.8168,4.6951
122.5296,95.6769,72.8037,11.4456,2.5841,1.9774,184.9772,71.3624,20.6570,0.9393,8.4506
122.6820,91.3476,69.6049,10.7766,2.4563,1.9234,195.3040,85.4446,16.9019,5.6339,7.5116
122.8344,92.8419,71.5835,11.0145,2.4016,1.9916,175.8364,62.0596,25.3877,6.5819,4.7014
122.9868,91.4628,71.9703,11.0957,2.2021,1.9980,207.5191,68.1700,23.0576,4.0099,4.0101
123.1392,93.9147,74.7735,11.6604,2.1624,2.0497,213.1453,61.9726,22.5348,1.8780,4.6947
123.2916,94.9441,75.0929,11.9022,2.2426,2.0205,209.3904,74.1784,15.9628,3.7559,1.8779
123.4440,93.5490,72.2112,11.6552,2.4106,1.9015,220.6555,74.1777,21.5964,3.7559,0.9393
123.5964,92.8195,68.6381,11.2396,2.7318,1.7755,192.4889,62.9109,23.4738,3.7559,6.5727
123.7488,91.2834,64.6321,10.6260,3.0109,1.6636,202.3525,64.9419,17.8829,4.7058,5.6469
123.9012,93.5708,62.9623,10.3224,3.4579,1.6263,195.4892,77.0674,26.3155,2.8198,2.8196
124.0536,93.8590,60.9221,10.0006,3.7210,1.5711,203.9469,73.3083,21.6164,7.5186,3.7594
124.2060,90.9335,57.4566,9.4149,3.7820,1.4851,196.9976,73.1704,18.7614,3.7524,3.7522
124.3584,90.0107,55.4187,9.1183,3.9080,1.4250,189.0948,67.0342,14.0074,4.0020,2.0012
124.5108,91.3368,56.3996,9.2802,3.9470,1.4501,192.5802,77.9701,19.7273,4.6969,5.6365
124.6632,97.3696,59.3619,10.0141,4.2938,1.4776,218.2507,64.9107,15.9932,2.8225,6.5849
124.8156,98.0878,60.7058,10.3936,4.2231,1.4808,226.5022,66.7295,27.2553,7.5187,2.8198
124.9680,99.8431,63.1847,11.0365,4.1414,1.4981,200.1890,69.5491,21.6165,5.6391,6.5789
125.1204,98.2216,62.2336,10.9928,4.0657,1.4514,217.1089,74.0367,21.0101,6.0029,6.0027
125.2728,93.5074,58.5866,10.4177,3.9451,1.3526,223.4713,69.4828,15.0236,4.6948,0.9391
125.4252,88.4368,53.0400,9.6305,3.9989,1.1852,175.8348,56.4175,17.8658,4.7016,3.7611
125.5776,83.0768,50.7243,9.3103,3.6549,1.1137,180.4507,57.3308,22.5560,7.5186,1.8800
125.7300,86.3020,54.4219,10.1985,3.6016,1.1534,172.9328,57.3317,15.9777,4.6992,6.5789
125.8824,85.0229,57.1100,10.6851,3.1534,1.2138,180.2809,71.3612,19.7179,3.7559,6.5725
126.0348,83.0222,58.3344,10.9484,2.7891,1.2331,167.9162,66.6042,13.1334,4.6902,2.8144
126.1872,80.3448,57.9479,10.8710,2.5302,1.2258,148.0764,68.0328,16.0076,1.0007,5.0026
126.3396,81.3988,60.7326,11.4396,2.3347,1.2756,186.9409,47.9113,9.3949,3.7576,6.5757
126.4920,83.0551,62.5954,11.6935,2.3114,1.3339,165.4143,71.4277,22.5558,3.7593,3.7594
126.6444,81.7322,62.9238,11.6198,2.1248,1.3676,178.5708,57.3308,12.2180,1.8799,3.7593
126.7968,80.4995,62.9871,11.4087,1.9784,1.4130,168.2334,57.3307,11.2786,4.6991,2.8195
126.9492,81.6749,66.5299,11.9133,1.7110,1.5196,173.8714,54.5122,17.8572,1.8801,2.8197
127.1016,83.0734,71.5143,12.6804,1.3059,1.6583,160.3211,69.1381,19.0381,9.0177,6.0121
127.2540,84.0826,74.1674,13.1133,1.1201,1.7272,168.0753,65.7280,18.7792,2.8169,7.5117
127.4064,85.4643,76.3965,13.4178,1.0244,1.7968,171.8325,71.3610,16.9014,2.8169,6.5727
127.5588,89.2321,79.9348,13.8995,1.0503,1.9077,196.2440,63.8503,16.9017,2.8171,5.6340
127.7112,89.0941,80.2516,13.7472,0.9990,1.9562,193.4261,73.2390,21.5961,5.6337,9.3894
127.8636,88.9276,80.6246,13.5847,0.9380,2.0101,175.7530,66.7293,19.7365,4.6990,4.6994
128.0160,88.0526,80.1746,13.4259,0.8900,2.0152,193.7001,65.8210,14.1047,0.9403,7.5219
128.1684,92.5969,85.1274,14.1790,0.8438,2.1548,195.2934,76.1141,20.0303,1.0017,1.0017
128.3208,90.3793,83.7155,13.8774,0.7528,2.1322,202.8147,75.1166,23.4741,4.6948,4.6948
128.4732,87.1591,80.6291,13.2667,0.7377,2.0732,166.1970,61.9723,21.5959,3.7557,4.6949
128.6256,83.3941,76.7203,12.4805,0.7540,2.0009,163.5346,69.5488,15.9777,0.9400,5.6390
128.7780,82.6119,73.6072,11.9094,1.0173,1.9326,176.5249,67.6052,19.7178,2.8171,3.7560
128.9304,82.5896,70.7759,11.3329,1.3346,1.8816,161.4262,60.0662,11.2629,5.6309,5.6311
129.0828,80.3878,66.1100,10.6078,1.6130,1.7532,155.8687,67.6054,21.5960,1.8780,4.6947
129.2352,81.0603,66.1196,10.5112,1.6879,1.7729,158.3963,63.1577,18.0454,3.0075,2.0051
129.3876,82.6599,68.0902,10.7066,1.6460,1.8490,162.5947,59.2111,22.5562,2.8195,3.7596
129.5400,84.8969,70.2095,10.7638,1.6593,1.9611,173.8729,68.6089,18.7966,2.8195,6.5788
129.6924,84.8350,70.4886,10.7875,1.6207,1.9727,186.1768,66.7604,13.1643,1.8806,4.7014
129.8448,80.1380,66.7703,10.3293,1.5102,1.8467,170.7299,61.9134,16.8858,1.8763,3.7522
129.9972,80.8732,67.7336,10.7398,1.4844,1.8217,141.7870,57.2776,20.6569,4.6947,1.8780
130.1496,78.7661,65.4368,10.5376,1.5059,1.7279,189.6694,67.6049,15.0233,1.8782,2.8168
130.3020,80.1942,65.1662,10.5718,1.6977,1.7054,156.9548,56.3911,12.2183,5.6390,1.8797
130.4544,75.4036,60.3522,9.7543,1.7004,1.5866,155.0753,59.2104,15.9771,4.6991,1.8798
130.6068,77.7656,62.0510,9.9407,1.7753,1.6487,156.9268,57.3551,10.4144,1.9182,2.8069
130.7592,79.7979,64.4854,10.1800,1.7299,1.7432,174.2495,50.9068,16.7506,5.5389,7.3983
130.9116,81.2601,65.0585,10.2290,1.8303,1.7669,165.6405,59.7346,26.8274,2.9257,5.7069
131.0640,81.3451,62.5018,9.7683,2.1288,1.7090,164.3701,62.7615,15.6562,1.9276,3.8555
131.2164,83.8474,60.8038,9.4307,2.6033,1.6769,180.1872,59.3295,15.0228,0.1212,3.9898
131.3688,88.3694,61.2935,9.4269,3.0588,1.7062,175.3286,81.7496,18.5000,2.5978,4.6447
131.5212,90.3350,62.5515,9.7416,3.1388,1.7172,183.1874,75.0310,17.9276,5.3749,8.1091
131.6736,89.0777,61.3838,9.7895,3.1287,1.6397,181.5934,71.6871,15.3283,3.1133,4.2501
131.8260,85.6522,60.6007,9.7611,2.8301,1.5997,175.5622,64.7813,18.3592,3.6503,5.4217
131.9784,83.3084,61.2880,9.7695,2.4877,1.6381,170.0542,66.4142,14.7267,2.9434,2.3751
132.1308,82.1758,63.9759,10.0428,2.0561,1.7406,162.7664,69.1520,16.5118,3.6248,4.2890
132.2832,79.1903,63.0957,9.8235,1.8182,1.7327,174.9987,63.1557,18.4883,0.5860,3.9041
132.4356,78.9790,61.9545,9.5980,1.9233,1.7108,153.9388,54.1405,17.9864,1.5548,1.4140
132.5880,77.4027,58.7838,9.0408,2.1034,1.6363,175.4373,52.5931,18.6132,4.1798,0.9392
132.7404,77.8044,57.5795,8.9022,2.2849,1.5936,171.4052,50.3208,16.5116,5.4529,0.9392
132.8928,77.8927,57.1423,8.8784,2.3442,1.5728,154.9391,57.9376,14.4217,1.9687,2.5703
133.0452,81.9683,59.2886,9.0948,2.5622,1.6550,181.8128,59.3640,11.1488,0.9532,2.1292
133.1976,86.2384,61.1427,9.1759,2.8351,1.7470,186.4294,71.4375,16.8124,5.9843,7.6404
133.3500,89.0487,60.7228,8.8894,3.2001,1.7791,180.9068,70.9448,15.9692,4.6874,3.7343
133.5024,87.4316,58.2791,8.4980,3.2934,1.7142,189.1554,63.2972,22.6560,2.3711,2.5724
133.6548,86.2675,57.0530,8.3628,3.3004,1.6695,174.9369,68.5785,18.5624,1.8795,4.8633
133.8072,87.3377,57.7478,8.5750,3.3429,1.6681,164.8846,74.1015,16.6464,2.5508,5.6390
133.9596,90.2453,59.6203,9.0341,3.4598,1.6863,194.9379,73.1677,15.5942,3.4746,4.3242
134.1120,94.3397,63.2581,9.8349,3.5114,1.7399,201.3746,68.4380,22.7658,3.7559,3.7559
134.2644,91.8886,64.3916,10.2765,3.1064,1.7186,194.9604,77.4364,25.0231,5.0194,4.3887
134.4168,88.2465,64.5729,10.5278,2.6745,1.6795,186.0468,59.6874,19.4687,3.1484,5.3183
134.5692,86.1878,64.7013,10.6912,2.4274,1.6547,185.6255,57.7501,18.2896,3.2580,4.5858
134.7216,86.4799,64.7381,10.6612,2.4562,1.6628,193.7650,60.0628,26.6404,5.6367,2.6562
134.8740,85.9168,64.4713,10.5024,2.4228,1.6786,183.2496,65.2344,22.8433,5.4101,1.8787
135.0264,84.9503,64.2575,10.4230,2.3377,1.6819,177.0318,66.0937,16.1370,4.6976,3.0196
135.1788,84.2515,64.7996,10.5844,2.1975,1.6815,185.9061,65.6092,20.6405,5.2617,4.8789
135.3312,86.0185,66.9239,11.0135,2.1572,1.7204,184.1566,62.3441,18.4064,4.5469,5.0918
135.4836,85.6412,67.2301,11.0602,2.0799,1.7290,190.5310,68.7499,20.9999,4.2891,4.6949
135.6360,86.3726,67.3819,11.1135,2.1454,1.7273,186.1255,67.2497,20.0467,4.6972,5.7383
135.7884,87.9942,67.5121,11.1933,2.3139,1.7191,195.0009,63.1798,16.5587,3.1681,5.5587
135.9408,91.3798,67.7155,11.3068,2.6734,1.7085,210.3790,64.2658,17.8495,4.8594,7.1875
136.0932,93.0658,66.8132,11.2153,2.9658,1.6741,212.5470,66.8595,21.2658,6.0665,6.4921
136.2456,92.2430,64.0014,10.8447,3.1905,1.5836,202.9995,63.4377,20.6717,4.2285,2.8126
136.3980,89.3945,60.9131,10.4335,3.2176,1.4850,195.5618,66.0938,17.9610,3.8824,3.9063
136.5504,85.2601,57.9448,9.9505,3.0859,1.4076,184.6864,66.7496,18.9277,4.3378,4.9375
136.7028,82.8030,56.1626,9.6212,3.0096,1.3689,166.4189,60.7653,18.7970,2.9453,4.6329
136.8552,82.5322,55.9879,9.5089,2.9988,1.3810,181.5006,56.0314,19.6446,3.0548,6.0606
137.0076,84.9791,57.3608,9.7648,3.1201,1.4103,190.7805,59.0010,20.6710,4.4023,6.1659
137.1600,84.4881,56.9946,9.6771,3.1060,1.4063,179.1561,75.1714,17.4684,3.2187,4.0311
137.3124,82.3035,54.7802,9.2984,3.1094,1.3522,176.9685,67.0935,11.6016,2.9844,2.2637
